hotel_id,user_id,rating,review_text,user_city,user_city_encoded
Quality Inn and Suites Irvine Spectrum,OC Weekly,4.0,"Formosa Chinese in Lake Forest is a Chinese restaurant, but not the orange chicken palaces you might expect from a place in South County. Read more",Phoenix,1283
Quality Inn and Suites Irvine Spectrum,Michael W,1.0,"When I arrived I was greeted by a sign in the counter saying someone will be back in five minutes, should have said ten. My credit card imprint for incidentals was taken on an old imprinter on a piece of paper which now sits who knows where I had to walk through a wall of water pouring through the ceiling... More",Phoenix,1283
Quality Inn and Suites Irvine Spectrum,Jayda L,3.0,"The area the hotel is located in is not great. Check in was fairly quick and i took the old elevator to the second floor. Upon entering my room I got a smell of Damp and the room was dark and poorly lit. The room was very dated , but it was pretty much what i expected for the price,... More",Phoenix,1283
Quality Inn and Suites Irvine Spectrum,sunbeauty11,5.0,"After finding out that I had made a reservation at the wrong location, and would be stuck with the charges, I appealed to the general manager, and am so relieved that she agreed to reimburse the charges, which she did not have to do. Thank you so much Penny!",Buckeye,215
Quality Inn and Suites Irvine Spectrum,A Traveler,4.0,The front desk was very helpful.,Buckeye,215
Quality Inn and Suites Irvine Spectrum,ewoo72,1.0,"For the price paid (100) and compared to other similarly priced hotels in the area, this hotel was bad. Its a slight step up from Motel 6, but below comparable budget chain hotels. First of all, the hotel is named Quality Inn Suites Irvine Spectrum. This hotel is 3 miles from the Irvine Spectrum and the neighborhood is a... More",Buckeye,215
Quality Inn and Suites Irvine Spectrum,travelforfunnstuff,3.0,"I picked this hotel because of its close proximity to the Irvine Amphitheater and the fact that they had shuttle service. I booked ahead as the weekend was a surprise birthday present for my wife. I called two days before to confirm everything and was informed they no longer did any shuttle service. Alright, we'll work around the inconvenience. Upon... More",Buckeye,215
Quality Inn and Suites Irvine Spectrum,dkaybonch,3.0,A great place for free breakfast and pet friendly!,Buckeye,215
Quality Inn and Suites Irvine Spectrum,A Traveler,1.0,I was disappointed in our room and service. The room smelled like cat urin.complained twice and was told they would have the room cleaned. That never happened. They asked if we wanted another room but beings I had a small dog they didn't have another room available. Since we were only there at night we stuck with it. The shower sprayed all over the place. And we were charged 70.00 for the two nights for my dog.,Buckeye,215
Quality Inn and Suites Irvine Spectrum,Mahimai,4.0,"Our stay at Quality Inn Suites Irvine Spectrum in Lake Forest, California was a great memorable one. The rooms were clean, good and neat. The breakfast was delicious. The staff at the reception were so friendly.",Chandigarh,285
Quality Inn and Suites Irvine Spectrum,A Traveler,2.0,"I was disappointed at the amount of time I had to wait to get checked in. There was only one clerk at the front desk. She was very nice, but there where a lot of people checking in and no one to assist her. I'm also very annoyed at the fact that, even though I payed in full for my room online, I was required to put an additional 100.00 room deposit, in case I decided to trash the room, I guess. They said it would be refunded to my card after my stay, but that it would probably take a week to go through. Over all wasn't happy.",Chandigarh,285
Quality Inn and Suites Irvine Spectrum,A Traveler,4.0,It's a dated hotel but is currently under construction,Chandigarh,285
Quality Inn and Suites Irvine Spectrum,Jim C,4.0,"Wonderful suite at modest price. Clean, classy room. Great bed. Pool/spa. Hot buffet breakfast...bacon...yum. QUiet away from Freeway. Fast food next doorhalf a dozen good restaurants in walking distance. Perfect location just off Lake Forest and I-5. Staff was professional and efficient. Will be back! Great AARP rates make us oldsters feel wanted!",Chandigarh,285
Hampton Inn Suites Columbus,Stlynch56,1.0,"The hotel was very clean and beds were comfortable. It was quiet a night , no traffic noise. There are two restaurants a short walk away and shopping very convenient down the street. The parking lot was different being in front of the building and part of a side street but not a problem and was safe. The staff was... More",Mobile,1037
Hampton Inn Suites Columbus,Robert S,5.0,i enjoyed every moment of my stay at the Hampton Inn Suites in Columbus MS. The staff where always eager to help with my needs. I would recommend everyone I know too this Hotel. The location is in a great place with more than one restaurant with in walking distance.,North Richland Hills,1167
Hampton Inn Suites Columbus,Rod S,4.0,"We stopped in Columbus as a stop over in our way home to Illinois from Dauphin Island, AL. It was essentially right on our way so an easy stop. The room was in excellent condition and the staff was very helpful. Breakfast was typical free fare, but well above average in quality, stocking and cleanliness.",Dunlap,440
Hampton Inn Suites Columbus,amoore007,4.0,"We arrived for a Columbus wedding riding on a beautiful spring day. Our first room did not have a bathtub, only a shower. After my wife's request , RENA (at the front desk) was able to move us into a king Suite. It is clear that this is still a new and nice facility. The television reception was among the... More",Meridian,999
Hampton Inn Suites Columbus,965dellf,5.0,"The A Team traveled through Kentucky to Mississippi to attend a wedding. Through a terrible storm, we decided to stop at the Hampton Inn for the night. We were in awe of the decor and the friendliness of the staff, including the valet who were very busy with a trucking convention in town. Our experience at this hotel was told... More",Meridian,999
Hampton Inn Suites Columbus,Martin G,5.0,"Stayed for 2 nights. Hotel was very clean and quiet, comfortable beds. Lots of parking. Breakfast was good. Staff was friendly. Easy to find and near shopping and restaurants. Beautiful time of year to visit!",Florida,529
Hampton Inn Suites Columbus,177jenniferq,5.0,"This is, by far, the nicest Hampton I have ever visited. The staff is very friendly and helpful. The rooms are spotless and decorated nicely. The C omplementary internet service was fast enough to download several things that I needed to do and the free breakfast was awesome! I highly recommend this hotel to anyone visiting the area!",Paducah,1243
Hampton Inn Suites Columbus,Jeanne C,5.0,"We checked in on-line, and everything was ready when we arrived after 9:00 p.m. Quick and efficient. Desk attendant offered info on the free Wi-Fi access and complimentary breakfast before we could even inquire. She was helpful with a direction question we had to leave early to attend a function at a location with which we were unfamiliar, and she... More",Montgomery,1050
Hampton Inn Suites Columbus,ahavakamm,4.0,We spent two nights at this hotel to attend the Pilgrimage tours. This hotel appears to be brand new and still shiny. We had no trouble with check-in and our room was spacious enough to spread out in and be comfortable. The breakfast was plentiful and typical of what you find at all Hampton Inns. It was crowded because of... More,Nashville,1101
Hampton Inn Suites Columbus,misteron2014,4.0,"I'm a Diamond HiltonHonors member and had already checked in online. When I arrived, the desk clerk asked for my credit card info, etc... I noted that I had already checked in online, but she was having problems. Eventually I got my room key. I normally get thanked for being a Diamond member, but not this time. I had to... More",Starkville,1625
Intown Suites Nashville North,Syed A,1.0,"Services are poor, rooms are filthy, comforter and bed are (worn, dirty and smelly) in this price 347.74 for a week with non-refundable, even if you stay just for one day. I would never recommend anyone to stay there for less than a week. I would strongly recommend staying in Relax Inn motel Just couple blocks away is much... More",Plano,1300
Intown Suites Nashville North,Myke H,5.0,"Rooms are nice and Penny the manager was extremely kind. She accommodated my mobility issue and provided a ground floor room which was kind. No problem with my service animals, I did provide their documents. Here for 7 days.",Colorado Springs,348
Intown Suites Nashville North,Dale M,2.0,Our 3rd floor room was ready and clean on arrival. Bed was very worn and noisy. Probably most worn motel bed in my experience. Good thing we brought sheets of foam. Air conditioning worked very well. Pretty quiet on 3rd floor but lots of residents outside and about during day. Some outside seating or a picnic table would be nice... More,Austin,77
Intown Suites Nashville North,Ty N W,1.0,The room was efficient but the housekeeping wasn't good in my opinion ! The refrigerator was extremely loud annoying but the worst the door situation! You would think the door was locked but you pushed hard on it and it would open! (I'll assume it was the room we had). Having unsecured locking system was not the most favorable... More,Kalamazoo,784
Americas Best Value Inn,pattie1953,4.0,This was a quick overnight stay while passing through. We had made reservations based on other Trip Advisor reviews. It was exactly what we expected. The shower was clean and lots of hot water. The room was clean and comfortable but not fancy. The staff in the office were quick to recommend a nice family place to eat. The heated... More,Sykesville,1664
Americas Best Value Inn,sylvia787,1.0,"Terrible filthy place, mold,bugs,i book for 2 nights but cancell the second, i did not even dare to use that nasty coffe maker in the morning,and having to park near the street was the last needed reason to loose my sleep.I will like to know how this place got such a good rating.",Wellington,1808
Americas Best Value Inn,shineon6,4.0,"We had a great room. All the basics! Nothing fancy but clean and comfortable. 64.00! Refrigerator and microwave, coffee maker, no hair dryer. Pillows were clean as was the bedding and carpet. TV reception was good and was Wi-Fi We went to eat a few blocks down the road and had a very nice dinner at Merricks Ranch House. A... More",Indiana,753
Americas Best Value Inn,Ed M,5.0,"Have stayed here in the past and our experience has always been superb. Hotel is not fancy, but it's clean, extremely well kept up for an older property, comfortable, and affordable. The family working the front desk are always professional and friendly. Always our first choice when passing through the area. No breakfast, but there are excellent places nearby.",Minneapolis,1028
Americas Best Value Inn,anntripadviser,5.0,"We enjoyed our overnight stay here. Very nice owners. The grounds and Inn were well cared for. Our room was clean, beds comfortable, soft towels . The housekeeping staff were friendly. We appreciated our request being made available for the ground floor. We will stay here again if we return to the area.",Minneapolis,1028
Americas Best Value Inn,Ruth D,4.0,"This is not a fancy hotel, but it is a great value. Rooms open to the outdoors. There is no breakfast included. However, our room was well-maintained, clean and comfortable. The lady at the front desk was pleasant. The internet and television worked well. Our room had a refrigerator and microwave. I would recommend this hotel if you just need... More",Indianapolis,754
Americas Best Value Inn,ro ngalbos_citysearch,3.0,"We were road-tripping across the country for a move from Chicago to LA when our alternator blew. After being towed into town, our tow truck driver brought us to Traveler's Inn on 4th Street. Because we were moving, we had our dog and cat in tow, so we needed a pet friendly option, and this modest motel filled the bill. The room was pretty basic, but it was clean, and there was a small refrigerator to store our wine. The TV had cable including HBO. There also is a pool out front, but it was closed as it was still early in the spring. The motel also is AAA approved, so if you have a card, you get a discount. There are a few nearby dining options, too, including a Taco John's and a old-time diner. Convenience stores also dot 4th street. Overall, it was very comfortable, pet friendly and cheap. Just what we needed for our short stay in North Platte.",Indianapolis,754
Americas Best Value Inn,Caitlin R,5.0,"My husband and I have stayed here many times! The owners are always so friendly when we go check in. Our room is always nice clean. It's not anything super fancy but it is more than what you pay for. The bed is comfy, TV, AC and shower all work great. This place is good priced and a great... More",York,1894
Americas Best Value Inn,dwestmaas,4.0,"If you're looking for a clean comfortable room for a good value, look no further. It's a little off the highway, so it's quiet. Don't expect anything fancy, but the room is clean and the bed is comfortable. Great value for the price. Would definitely stay here again.",Cincinnati,320
Americas Best Value Inn,Larry and Becky H,4.0,"Very clean! Friendly staff. Older facility but comfortable. Quiet. Flat-screen TV, free wi-fi. Ask for a ground floor room when reserving. No elevator to second floor. We got our money's worth! Brand-name restaurants within two miles....",Cincinnati,320
Americas Best Value Inn,Judy B,4.0,"We wanted a CLEAN convenient place to simply spend the night. We got there late and left early. It was exactly what we wanted. Very simple, no breakfast, one packet of coffee in the room, office closed over night. It is what it is. Clean, simple, nice TV, frig, micro wave. If you want the Hilton, then go to the... More",Brainerd,187
Americas Best Value Inn,hayespurple,4.0,"This is an older motel that was clean and low priced which is all we were looking for. It came with microwave, coffee maker and and refridgerator in the room (totally unexpected, not expecting any amenities). Perfect for for what we wanted. Clean older motel. I would be happy to stay here again.",Paducah,1243
Americas Best Value Inn,John G,3.0,"Classic Mid-Century Motor Lodge. Forget parking any thing bigger than an SUV / Pick up truck. Pleasant greeting and easy check in. The room felt and looked clean with exception to the spot on the carpet that looked like what ever was dropped there, was still there. Sheets looked clean, mattress was shot, like sleeping in a hammock. Yes coffee... More",Paducah,1243
Americas Best Value Inn,ivegottravel,4.0,"Family run business that is simple, very clean, updated in the right places for comfort ease and the friendliest family to help you! We had a 16ft Penske truck towing a car, not the easiest to park, and they helped us find the right spot that worked for us, them didn't interfere with other guests. It might be... More",Oak Harbor,1188
Americas Best Value Inn,jolyblonde,4.0,"Don't panic when you drive up. You will be pleasantly surprised. Old style hotel where you park outside your room and use an actual key. The room was small, no tub just a shower, but clean and well maintained. Good and free WiFi. No elevator so if you have bad knees request downstairs. Cheapest hotel price we have seen!",Oak Harbor,1188
Americas Best Value Inn,Maria M,4.0,"We needed a place to sleep in North Platte on our way west. It was clean and comfortable. For 68 for a family of five, do you expect anything more We will be staying there again in 2016 as we drive west again.",Glen Ellyn,600
Americas Best Value Inn,jakester88,3.0,"Certainly the best value in the area, and with a clean room, good bed and wifi to boot. Nothing fancy but there's no reason to pay another 60/night at any other local place. Recommend highly for budget-conscious travelers passing through.",Edina,459
Americas Best Value Inn,Mpmilitarymom,4.0,"We arrived as tornado hit. Clerk issued our room right away so we could get in safe area. This America best value inn is just the opposite of horrible Las Vegas Smerican Bedt value inn. Has microwave, refrig and hair dryer plus HOT water .Darn only here for the night.",Edina,459
Americas Best Value Inn,mtnmax80439,4.0,"We have stayed here twice and plan to stay again if we are traveling through North Platte. The hotel is older, but very clean and comfortable. The staff is very friendly and helpful. There are good restaurants about 5 blocks away.....a nice walk after a day of traveling! We would definitely recommend staying here!",Denver,424
Americas Best Value Inn,Pamela B,5.0,"We were only stopping for the night in N. Platte on our way west so wanted something clean and inexpensive. Americas Best Value fit that criteria. It's nothing fancy - the picture is very accurate - but it was clean, quiet and the right price. There is no restaurant or breakfast and the office doesn't open until 8am. There is... More",Alexandria,18
Americas Best Value Inn,TheTandersons,5.0,We were looking for a motel in North Platte to stay on our trip from Colorado to Omaha and back. Just needed decent room at a decent price that was pet friendly. This place was perfect! It gets 5 stars because of value. It's in town a few miles but we would have spent double by I-80.,Fort Collins,539
Americas Best Value Inn,Barbara C,2.0,"I have no idea how this motel got such high ratings. The room was clean, and I felt like I was stepping back in time with the vintage midcentrury furniture. However, the bed was the singly most uncomfortable bed I have ever slept in at a motel, and I wonder if the bed has ever been replaced since the motel... More",West Saint Paul,1828
Americas Best Value Inn,SAdragons,3.0,"This is a basic, no frills hotel. It is not in the greatest neighborhood and the rooms are not much, but it is clean and quiet. The staff are nice enough, the towels and beds are okay, and the water pressure is mediocre. OK place to stay for one night.",Reno,1390
Americas Best Value Inn,Hotelveteran06,5.0,Nice people and nice rooms at a reasonable rate. Pet friendly too!! My room was very clean and the micro/fridge was new and spotless. Was really surprised by the double sheeting on the bed which I only expect from pretty expensive motels. Overall it was a very nice stay.,Casper,271
Americas Best Value Inn,HappyHourDinerGuy,5.0,"I stayed here September 26, 2015. I normally don't stay at a place this economical, but the reviews I read here were compelling. Now that I have stayed here myself, I do recommend it. Clean - good parking - nice staff. I pulled up, got my key, got my room. Hotel was full but got good parking on the side.... More",Casper,271
Americas Best Value Inn,Alexis H,4.0,"Good hotel for the price. This was an older property, but it was clean. We didn't use it, but there was a nice looking pool and hot tub. I wouldn't want to stay here for a week, but it was perfect for an overnight stop.",Des Moines,425
Americas Best Value Inn,bmg1954,4.0,The girl that took our reservation was very kind understood we might be late said that was ok. The lady that checked us in was prompt courteous. The rooms are old but very clean it was nice quiet. The price was perfect.,Winner,1865
Americas Best Value Inn,katherine o,4.0,"The headboards were even CLEAN!!! (Yes, I'm one of those that wipe down the headboards . . ) Not extremely fancy, but when they found out I wanted quiet - I got a nice room around a corner at the end. VERY quiet - you can let the air conditioner/heater run continuously for 'white noise'. Nice little refrigerator and microwave,... More",Pierre,1285
Americas Best Value Inn,Didi P,4.0,"Very, very quiet perhaps because of the cinder block. But appreciate it especially when you are in dire need of rest. The rooms are vintage (you even use a normal key instead of a swipe key card!) BUT they are very clean. Beds are firm and comfy. Sheets are clean and soft. There is no additional pet fee to pay... More",Plano,1300
Americas Best Value Inn,Harry5986,1.0,"This is an older dumpy establishment. The check in staff has a lot to be desired. They act like it's a job where they are just putting in their time. Stopped by the office for restaurant recommendation. Sign said, Be back in 25 minutes. (Something about cleaning rooms). After third try, (three negatives) one were behind the desk. Gave restaurant... More",South Dakota,1578
Americas Best Value Inn,1wanderer,1.0,"I checked in about 6pm. Parked my truck and trailer in the parking lot in full view of the office. Was fast asleep at quarter till eleven when I received a phone call from the front desk telling me I had to move my truck. Went to talk to the front desk and they were insistant that I move my vehicle to a parking lot of a business across the street. I told them I didn't feel that would be very secure as I had bicycles and a motorcycle in the bed of my truck. They said that was the only alternative unless I wanted to park in the street - across from the hotel - NOT on the same side of the street where they would have been able to keep an eye on my equipment. When I said that would not be acceptable, the manager said he was refunding my money and I should go find another place to stay AT 11:00 AT NIGHT!!! Needless to say I was stunned and I left. I have never approached this type of insensitivy and poor customer service in my entire experience of traveling. Unbelievable!",South Dakota,1578
Americas Best Value Inn,Kathy C,5.0,"This motel is off the beaten path just a little, but it is super clean! SUPER clean! The pool is outdoors and again so clean. Beds were comfortable. Rooms were quiet, has wifi, perfect for a cost conscious family. AC worked nice. Staff was very nice.",Tonganoxie,1706
Americas Best Value Inn,WavesAway,5.0,"This is a motel that looks to have been built around 1970, of the sort I would have wanted to stay with my family when I was a child. Don't let its appearance fool you, though, in thinking it won't be as comfy as more modern and expensive hotels near the freeway. It's in a quiet neighborhood, with parking right... More",Minnesota,1029
Americas Best Value Inn,Virgil M,3.0,"A group of us stayed here for three nights while hunting snow goose in the area. An older and little dated motel, but totally met our needs. Friendly staff when we checked in and clean rooms. They allowed pets with little fuss. Good price point.",Minnesota,1029
Americas Best Value Inn,Hannah W,4.0,Room was small but had everything we look for. Wifi was good. Office offers coffee but not open until 8 am. Make sure you get enough for your in-room coffee maker if you are an early riser. We did no problem. Everything worked except refrigerator had a frayed cord and made a loud noise - we kept it unplugged. No... More,Madison,937
Americas Best Value Inn,sanman94,4.0,Meticulously clean - 1970 furniture yet extremely well maintained . Reminder of the hotels we used as kids. Beds are very firm and only full sized and we were nervous yet slept great and surprisingly comfortable. If clean and safe is what looking for this is a deal - old fixtures yet all worked and very clean - great for... More,Burlington,225
Americas Best Value Inn,RLM64,4.0,"My wife and I stayed here in July 2015. We've had pretty good luck with America's Best Value on our trips across the country, and when I found this in North Platte I decided to stop for the night. The staff were great and were very helpful with things to do in the area, and recommended a good place to... More",Burlington,225
Americas Best Value Inn,Byron M,4.0,"The owner is a former Marine. His boot camp photo in dress blues hangs on the back wall of the entrance He was working the night I checked, sporting a handle bar mustache like Sam Sheppard. Got my room key, yes a real key. I felt like I had been in trusted with this symbol of our past. Decor was... More",Burlington,225
Americas Best Value Inn,dwc121,5.0,I have stayed in hotels/motels over 120 days/year in the past 30 years as a result of my profession. Most have been provided by my company with no choice and little input from the employees who stay in these establishments. The spectrum ranges from 5 star to virtual dumps. So I am rather picky about choosing the right hotel/motel when... More,Trinidad,1715
Americas Best Value Inn,funkneebublz,5.0,"First, if you are looking for something fancy or chain style, just keep looking. That will just leave more rooms for me....lol My mom and I stayed (with her snoring Pug) for one night and were very happy with the accommodations. We smiled and laughed as soon as we walked in the room because it reminded us of the trips... More",Maricopa,956
Americas Best Value Inn,cdwsmith,5.0,"Cleaner than most clean is my number one priority in a motel. Comfy beds. Microwave and fridge in every room, which I prefer to having to pay extra for a free breakfast that is cheap junk food. Older but well maintained. You can park outside your room if you get there early enough. Two floors, with a stairway no elevator,... More",San Diego,1483
Americas Best Value Inn,morr4April,5.0,This is the second time we've stayed here. Room was clean. Everything worked well. Staff was very accommodating. We travel with our dog and she liked the room as well! Worth the short drive into the town to get to it. We will be marking this one as one of our favorites.,Hopkins,729
Americas Best Value Inn,lakewind,3.0,"We arrived in early evening and left early the next morning and this motel served our needs very well. Rooms are small but clean and very reasonably priced (be sure to book at the AAA or AARP rate, if appropriate). I agree with the reviewer who complained about the noisy A/C. If you're someone who loves white noise, maybe it... More",Minneapolis,1028
Americas Best Value Inn,LMFBANDIT,4.0,"We arrived later than we had planned but check-in was no problem. We were able to park right in front of our room. Fridge, microwave, vanity outside the bath (great when more than one person getting ready to go) and it was clean and quiet. Got a good nights sleep and on the road again. All staff was pleasant and... More",Prince Albert,1343
Americas Best Value Inn,Jenifer R,4.0,"We have two small dogs. One barks at everything. They are VERY dog friendly, and supposedly the people next door couldn't hear us hollering at him when he barked at door closures. The room wasn't brand new, but it was clean. The linens were fresh, and NOT a bedspread (yay!). The towels were small, but whatever. The woman who checked... More",Kansas City,787
Americas Best Value Inn,Robert J,3.0,"Very inexpensive, but the cost represents the quality. The motel is well off I 80 in northern North Platte. There often is no one in the check-in area. There is a shower only in a very small bathroom. There are no king beds available, no breakfast, and no close restaurants. The upkeep is less than would be expected eg caulking... More",Ann Arbor,45
Americas Best Value Inn,seniortvlr,4.0,This a state of the art motel frm 50 yrs ago that has been exceptionally well maintained and clean. No breakfast I tore my only in room coffee packet so note office with coffee doesn't open until 8 am There were plugs for my bedside cpap medical machine Unfortunately during my stay internet failed at 8 pm and wasn't working... More,colorado,1925
Americas Best Value Inn,whynotgrandpajoe,5.0,"I chose this motel based on price other good reviews. It was an excellent choice. While this is an older motel in the center of a small town, everything was spotless, the room, the lobby, even the parking lot. I would recommend this motel to anyone visiting North Platte Nebraska.",chesterville,1921
Americas Best Value Inn,limonac,5.0,"Picture that motel you stayed at once as a kid on a long road trip... Now reimagined for your adult eyes. Clean (mattress fully enclosed), well-appointed (BLAZING fast wifi!) and comfortable (great a/c unit, supportive bed, variety of pillows). Courteous service. Pool looked great, although perhaps a bit easily crowded. I was too tired to visit. Great restaurant options within... More",Denver,424
Americas Best Value Inn,Phillip N,5.0,Clean and well maintained. Wouldn't have thought of staying here but the online reviews were very positive. We arrived late. The owner was the host and very friendly. He is a local resident. Great place to stay when passing through North Platte.,Fontana,537
Americas Best Value Inn,KevinBromagen,4.0,"Very friendly staff at this hotel, it is in the middle of North Platte just a few minutes off the interstate. It has a nice clean pool area. Rooms are moderately sized and I would stay here again when stopping through North Platte, a great value.",Lincoln,885
Americas Best Value Inn,PattyJean33706,4.0,This hotel is off the beaten path of the chain hotels. It is located not near places to eat and we were a little concerned about the neighborhood because we got there and left in the dark. We were very pleased with how clean the room was. It was a throw back of motels years ago and has been very... More,Colorado,347
Americas Best Value Inn,nosheep,5.0,"I booked this place for two reasons. First, the good reviews on Trip Advisor. Second, the reasonable rate for my night's stay. I don't know what it is with North Platte. The hotels there are either outrageously priced or second rate or both. Motel 6's sign was bragging that a single room was 74.99. I was delighted to find a... More",Picacho,1284
Americas Best Value Inn,Lisa P,3.0,"We weren't expecting anything amazing for the price, but our room smelled horrible. We noticed a musty odor mixed with lysol when we arrived, but thought running the air would clear it out a bit. We were there for July 4th, and by the time we returned from the fireworks, it was late and the office was closed. The room... More",Baxter,114
Americas Best Value Inn,holmeskj,4.0,"We stayed here for the night on our way home from Montana. It is definitely not a fancy hotel, but it was clean and the bed was comfortable. The price was great and the room was all we needed for a quick restful night of sleep.",Grand Rapids,630
Americas Best Value Inn,Rachel E,4.0,"Clean, quit, great price. This is cinder block, can't hear your neighbors construction. If you are looking for a place to crash on a road trip but want to make sure you're not sleeping in a hole stop here. We're not a super picky family of four two teen girls, mom, dad, but we like clean and quit and this... More",Minneapolis,1028
Americas Best Value Inn,Alacrout,3.0,"Hotel staff is VERY friendly. Nice heated pool area, which we didn't get to use due to a bad storm that came through when we were there, but it looked nice. Room had several unexpected amenities, such as a fridge and microwave, but could have been a little cleaner. Aside from cleanliness, the main drawbacks involved the neighborhood--there were fireworks... More",Rochester,1412
Americas Best Value Inn,BLWynn,4.0,"We didn't want the requisite interstate hotel so after reading reviews, we opted for this spot. It turned out my husband had also stayed here on an earlier trip. It's an old-fashioned motor court--the two story version. We weren't interested in the pool so didn't check it out. It may not have been open. The clerk suggested a diner for... More",Durango,443
Americas Best Value Inn,Dennis V,5.0,"This place is great! Nice clean place, comfortable beds, friendly staff. No elevator and no breakfast but the price is very reasonable. We paid 68 tax included for a room with 2 beds. No noise problems and good AC. No tub no problem. Nice shower. Room was quite roomy, actually. Looked like a nice outdoor swimming pool however we didn't... More",Durango,443
Americas Best Value Inn,EricLB,4.0,"If you're just looking for a place to crash for the night at a budget price this is the place. It is located downtown so you need to travel off the interstate a bit. It is very dated, but was very clean and you can't beat the price. You will hear your neighbors since this place is not well insulated.",Durango,443
Americas Best Value Inn,Okinawa5658,3.0,We were spending two nights in North Platte and basically needed just a place to sleep. Americas Best Value Inn fit the bill. Our room was comfortable and very adequate. Parking is tight and some is located on a side street. We did not use the pool.,Woodland Park,1881
Americas Best Value Inn,OceanicLostMyLuggage,5.0,"If you're expecting a fancy five-star hotel, it's helpful to remember that you're visiting North Platte, Nebraska, not Palm Springs. Get over yourself, lol. This motel is very clean and comfortable, and we really appreciated being able to bring our dog. We were here on a chilly weekend and loved being able to take long, hot showers. The staff was... More",Anytown,49
Americas Best Value Inn,Bill G,1.0,The best part of this stay was the room was clean. The service was poor. The parking lot was lousy. Clerk said I could park my truck and utility trailer across the street at a tire shop. Called the police and was told not to park the truck there and the management was told not to tell people to park... More,Clark,323
Americas Best Value Inn,David R,3.0,"This is an older motel reasonably maintained and clean. If you need a clean, safe place to sleep for the night it will suffice. The downside of this motel is it location. It is next to the Firestone tire store and across from the NAPPA parts store, but I needed neither tires nor auto parts, what I needed was dinner.... More",Grand Junction,628
Americas Best Value Inn,WingLady,3.0,"This is definitely a very basic, no-frills sort of hotel. Rather dated, but our room was clean. The main problem was that we think we discovered the world's noisiest air conditioners here. Honestly, our unit was so loud we thought a Harley was being reved-up within our room. That, combined with a rather soft bed, led to a very poor... More",Colorado Western Slope,349
Americas Best Value Inn,Rebecca A,1.0,"Arrived late (around midnight) for check in. Looked like a roadside drive-in motel. Well lit, though. Parking lot was very small, completely full, difficult to turn around in. Parked across the street at the Firestone. Manager was very pleasant welcoming. Pets stay free! Room bath were very dated, but, no smells. Small flat screen TV, but, cords... More",Colorado Western Slope,349
Americas Best Value Inn,robyngalbos_citysearch,1.0,"It's modest, but clean ... and a refrigerator We were road-tripping across the country for a move from Chicago to LA when our alternator blew. After being towed into town, our tow truck driver brought us to Traveler's Inn on 4th Street. Because we were moving, we had our dog and cat in tow, so we needed a pet friendly option, and this modest motel filled the bill. The room was pretty basic, but it was clean, and there was a small refrigerator to store our wine. The TV had cable including HBO. There also is a pool out front, but it was closed as it was still early in the spring. The motel also is AAA approved, so if you have a card, you get a discount. There are a few nearby dining options, too, including a Taco John's and a old-time diner. Convenience stores also dot 4th street. Overall, it was very comfortable, pet friendly and cheap. Just what we needed for our short stay in North Platte.",Colorado Western Slope,349
Cliffs 7305 By Redawning,NyStar,4.0,"This hotel is located in one of the best locations in Kauai- it has beautiful views of the ocean. The rooms are very spacious and are equipped with a full kitchen which is helpful, especially if you don't want to spend a lot of money eating out three times a day. The hotel does not have an access to a... More",ny,1979
Cliffs 7305 By Redawning,Michael M,5.0,"We stayed at The Cliffs for a week in July, and what a great place to stay! Friendly, smile driven service combined with great location, great amenities. We couldn't have been more pleased. First of all, the location is great. Literally on the edge of cliffs, the view of the sunset is nothing short of amazing. Many people go out... More",Provo,1349
Cliffs 7305 By Redawning,Andy A,5.0,"Definitely a great resort for families. Close to amazing beach town Hanalei and some of the best hikes. Staff are truly amazing at The Cliffs. Great place to either set out on an adventure and then relax by the pool , spa or comfort of your Condo. Well kept a extremely clean. The Cliffs offer some of the nicest sunsets... More",Provo,1349
Cliffs 7305 By Redawning,Mary Jean H,4.0,"This years marked our 5th trip to Kauai and each time we've loved our stay at The Cliffs. We've even purchased two weeks so that we could extend our stay. This year was the loudest stay. We had very loud neighbors, which into our second week we found out that they are residence there, so we anticipated for loud voices... More",McDonough,981
Cliffs 7305 By Redawning,jjjames0614,4.0,"I really lucked into this one. My brother is a long time owner with 2 timeshares for the first Friday in June. This year he only needed one, and was generous enough to offer the other to me. I'm so glad I went. My condo was in bldg 9, on the second floor. Each condo is designed with 2 lanais,... More",McDonough,981
Cliffs 7305 By Redawning,PIMNYCM,4.0,We loved the Princeville area as a base camp. Very close to the spectacular Hanalei valley and village. Very convenient to cruise on the breathtaking Na Pali coast (saves you hours of boat travel compared to starting from the South Shore). The Cliffs' condos are well located. Need to know that beaches are at least 15 min drive. The check-in... More,McDonough,981
Cliffs 7305 By Redawning,mail4cindyr,4.0,"I love coming here each visit. The views are incredible! It is a wonderful place to have a full kitchen, laundry and apartment style feel. I wish neighbors were more respectful. Never have we encountered so many kids playing unattended. We've had teens chasing across our porch and hanging out. On our last visit we had neighbor kids playing basketball... More",Las Vegas,851
Cliffs 7305 By Redawning,Ladonna S,5.0,Very relaxing. Currently renovations are being made. Enjoyed the relaxing veranda for morning coffee. Easy access to many island adventures. Our time at the Cliffs way great and we made many memories. Will return some day.,Newton,1139
